"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","ULC","EMP","PC_CHGPY","Q","1961-Q2",5.478879,
"FRA","ULC","EMP","PC_CHGPY","Q","1961-Q3",6.821327,
"FRA","ULC","EMP","PC_CHGPY","Q","1961-Q4",6.357409,
"FRA","ULC","EMP","PC_CHGPY","Q","1962-Q1",6.277523,
"FRA","ULC","EMP","PC_CHGPY","Q","1962-Q2",5.208291,
"FRA","ULC","EMP","PC_CHGPY","Q","1962-Q3",4.177813,
"FRA","ULC","EMP","PC_CHGPY","Q","1962-Q4",5.093787,
"FRA","ULC","EMP","PC_CHGPY","Q","1963-Q1",8.554078,
"FRA","ULC","EMP","PC_CHGPY","Q","1963-Q2",6.586387,
"FRA","ULC","EMP","PC_CHGPY","Q","1963-Q3",5.017239,
"FRA","ULC","EMP","PC_CHGPY","Q","1963-Q4",5.637774,
"FRA","ULC","EMP","PC_CHGPY","Q","1964-Q1",1.859064,
"FRA","ULC","EMP","PC_CHGPY","Q","1964-Q2",3.568071,
"FRA","ULC","EMP","PC_CHGPY","Q","1964-Q3",5.201813,
"FRA","ULC","EMP","PC_CHGPY","Q","1964-Q4",3.206289,
"FRA","ULC","EMP","PC_CHGPY","Q","1965-Q1",3.590932,
"FRA","ULC","EMP","PC_CHGPY","Q","1965-Q2",2.499758,
"FRA","ULC","EMP","PC_CHGPY","Q","1965-Q3",1.692542,
"FRA","ULC","EMP","PC_CHGPY","Q","1965-Q4",1.104032,
"FRA","ULC","EMP","PC_CHGPY","Q","1966-Q1",0.8671349,
"FRA","ULC","EMP","PC_CHGPY","Q","1966-Q2",1.218286,
"FRA","ULC","EMP","PC_CHGPY","Q","1966-Q3",1.52884,
"FRA","ULC","EMP","PC_CHGPY","Q","1966-Q4",2.713249,
"FRA","ULC","EMP","PC_CHGPY","Q","1967-Q1",2.718856,
"FRA","ULC","EMP","PC_CHGPY","Q","1967-Q2",2.556275,
"FRA","ULC","EMP","PC_CHGPY","Q","1967-Q3",2.480923,
"FRA","ULC","EMP","PC_CHGPY","Q","1967-Q4",1.624823,
"FRA","ULC","EMP","PC_CHGPY","Q","1968-Q1",1.133061,
"FRA","ULC","EMP","PC_CHGPY","Q","1968-Q2",7.504892,
"FRA","ULC","EMP","PC_CHGPY","Q","1968-Q3",9.263741,
"FRA","ULC","EMP","PC_CHGPY","Q","1968-Q4",9.867326,
"FRA","ULC","EMP","PC_CHGPY","Q","1969-Q1",10.56351,
"FRA","ULC","EMP","PC_CHGPY","Q","1969-Q2",4.226933,
"FRA","ULC","EMP","PC_CHGPY","Q","1969-Q3",3.184922,
"FRA","ULC","EMP","PC_CHGPY","Q","1969-Q4",3.947681,
"FRA","ULC","EMP","PC_CHGPY","Q","1970-Q1",4.871332,
"FRA","ULC","EMP","PC_CHGPY","Q","1970-Q2",5.783125,
"FRA","ULC","EMP","PC_CHGPY","Q","1970-Q3",6.072181,
"FRA","ULC","EMP","PC_CHGPY","Q","1970-Q4",6.350622,
"FRA","ULC","EMP","PC_CHGPY","Q","1971-Q1",6.092142,
"FRA","ULC","EMP","PC_CHGPY","Q","1971-Q2",6.14002,
"FRA","ULC","EMP","PC_CHGPY","Q","1971-Q3",6.290588,
"FRA","ULC","EMP","PC_CHGPY","Q","1971-Q4",6.169197,
"FRA","ULC","EMP","PC_CHGPY","Q","1972-Q1",5.467046,
"FRA","ULC","EMP","PC_CHGPY","Q","1972-Q2",6.188423,
"FRA","ULC","EMP","PC_CHGPY","Q","1972-Q3",5.979714,
"FRA","ULC","EMP","PC_CHGPY","Q","1972-Q4",5.890532,
"FRA","ULC","EMP","PC_CHGPY","Q","1973-Q1",6.882346,
"FRA","ULC","EMP","PC_CHGPY","Q","1973-Q2",6.472242,
"FRA","ULC","EMP","PC_CHGPY","Q","1973-Q3",7.425395,
"FRA","ULC","EMP","PC_CHGPY","Q","1973-Q4",8.42928,
"FRA","ULC","EMP","PC_CHGPY","Q","1974-Q1",9.676039,
"FRA","ULC","EMP","PC_CHGPY","Q","1974-Q2",13.55422,
"FRA","ULC","EMP","PC_CHGPY","Q","1974-Q3",14.74378,
"FRA","ULC","EMP","PC_CHGPY","Q","1974-Q4",17.3028,
"FRA","ULC","EMP","PC_CHGPY","Q","1975-Q1",20.25981,
"FRA","ULC","EMP","PC_CHGPY","Q","1975-Q2",19.5683,
"FRA","ULC","EMP","PC_CHGPY","Q","1975-Q3",19.97749,
"FRA","ULC","EMP","PC_CHGPY","Q","1975-Q4",15.54289,
"FRA","ULC","EMP","PC_CHGPY","Q","1976-Q1",12.49038,
"FRA","ULC","EMP","PC_CHGPY","Q","1976-Q2",10.39848,
"FRA","ULC","EMP","PC_CHGPY","Q","1976-Q3",9.521198,
"FRA","ULC","EMP","PC_CHGPY","Q","1976-Q4",11.21062,
"FRA","ULC","EMP","PC_CHGPY","Q","1977-Q1",10.21434,
"FRA","ULC","EMP","PC_CHGPY","Q","1977-Q2",9.902802,
"FRA","ULC","EMP","PC_CHGPY","Q","1977-Q3",8.882523,
"FRA","ULC","EMP","PC_CHGPY","Q","1977-Q4",8.567954,
"FRA","ULC","EMP","PC_CHGPY","Q","1978-Q1",8.421245,
"FRA","ULC","EMP","PC_CHGPY","Q","1978-Q2",8.097273,
"FRA","ULC","EMP","PC_CHGPY","Q","1978-Q3",8.755294,
"FRA","ULC","EMP","PC_CHGPY","Q","1978-Q4",8.399495,
"FRA","ULC","EMP","PC_CHGPY","Q","1979-Q1",8.580132,
"FRA","ULC","EMP","PC_CHGPY","Q","1979-Q2",9.419823,
"FRA","ULC","EMP","PC_CHGPY","Q","1979-Q3",9.108796,
"FRA","ULC","EMP","PC_CHGPY","Q","1979-Q4",10.39164,
"FRA","ULC","EMP","PC_CHGPY","Q","1980-Q1",7.100774,
"FRA","ULC","EMP","PC_CHGPY","Q","1980-Q2",8.554039,
"FRA","ULC","EMP","PC_CHGPY","Q","1980-Q3",9.717525,
"FRA","ULC","EMP","PC_CHGPY","Q","1980-Q4",9.460854,
"FRA","ULC","EMP","PC_CHGPY","Q","1981-Q1",13.41642,
"FRA","ULC","EMP","PC_CHGPY","Q","1981-Q2",11.74006,
"FRA","ULC","EMP","PC_CHGPY","Q","1981-Q3",11.2107,
"FRA","ULC","EMP","PC_CHGPY","Q","1981-Q4",11.77153,
"FRA","ULC","EMP","PC_CHGPY","Q","1982-Q1",12.87285,
"FRA","ULC","EMP","PC_CHGPY","Q","1982-Q2",12.35626,
"FRA","ULC","EMP","PC_CHGPY","Q","1982-Q3",11.68748,
"FRA","ULC","EMP","PC_CHGPY","Q","1982-Q4",9.48497,
"FRA","ULC","EMP","PC_CHGPY","Q","1983-Q1",8.282449,
"FRA","ULC","EMP","PC_CHGPY","Q","1983-Q2",8.099744,
"FRA","ULC","EMP","PC_CHGPY","Q","1983-Q3",8.26895,
"FRA","ULC","EMP","PC_CHGPY","Q","1983-Q4",8.375666,
"FRA","ULC","EMP","PC_CHGPY","Q","1984-Q1",7.017592,
"FRA","ULC","EMP","PC_CHGPY","Q","1984-Q2",6.515095,
"FRA","ULC","EMP","PC_CHGPY","Q","1984-Q3",4.077326,
"FRA","ULC","EMP","PC_CHGPY","Q","1984-Q4",4.007746,
"FRA","ULC","EMP","PC_CHGPY","Q","1985-Q1",4.18029,
"FRA","ULC","EMP","PC_CHGPY","Q","1985-Q2",3.317477,
"FRA","ULC","EMP","PC_CHGPY","Q","1985-Q3",4.031452,
"FRA","ULC","EMP","PC_CHGPY","Q","1985-Q4",3.547289,
"FRA","ULC","EMP","PC_CHGPY","Q","1986-Q1",3.015931,
"FRA","ULC","EMP","PC_CHGPY","Q","1986-Q2",2.924994,
"FRA","ULC","EMP","PC_CHGPY","Q","1986-Q3",2.125704,
"FRA","ULC","EMP","PC_CHGPY","Q","1986-Q4",1.292924,
"FRA","ULC","EMP","PC_CHGPY","Q","1987-Q1",1.973421,
"FRA","ULC","EMP","PC_CHGPY","Q","1987-Q2",0.9190232,
"FRA","ULC","EMP","PC_CHGPY","Q","1987-Q3",1.590182,
"FRA","ULC","EMP","PC_CHGPY","Q","1987-Q4",0.9949496,
"FRA","ULC","EMP","PC_CHGPY","Q","1988-Q1",0.07749254,
"FRA","ULC","EMP","PC_CHGPY","Q","1988-Q2",0.8871474,
"FRA","ULC","EMP","PC_CHGPY","Q","1988-Q3",0.4750783,
"FRA","ULC","EMP","PC_CHGPY","Q","1988-Q4",1.177834,
"FRA","ULC","EMP","PC_CHGPY","Q","1989-Q1",0.9746187,
"FRA","ULC","EMP","PC_CHGPY","Q","1989-Q2",1.464842,
"FRA","ULC","EMP","PC_CHGPY","Q","1989-Q3",1.334543,
"FRA","ULC","EMP","PC_CHGPY","Q","1989-Q4",1.678765,
"FRA","ULC","EMP","PC_CHGPY","Q","1990-Q1",2.709612,
"FRA","ULC","EMP","PC_CHGPY","Q","1990-Q2",2.686196,
"FRA","ULC","EMP","PC_CHGPY","Q","1990-Q3",3.53161,
"FRA","ULC","EMP","PC_CHGPY","Q","1990-Q4",3.535758,
"FRA","ULC","EMP","PC_CHGPY","Q","1991-Q1",3.080297,
"FRA","ULC","EMP","PC_CHGPY","Q","1991-Q2",2.999802,
"FRA","ULC","EMP","PC_CHGPY","Q","1991-Q3",2.491575,
"FRA","ULC","EMP","PC_CHGPY","Q","1991-Q4",2.662858,
"FRA","ULC","EMP","PC_CHGPY","Q","1992-Q1",1.993439,
"FRA","ULC","EMP","PC_CHGPY","Q","1992-Q2",1.355523,
"FRA","ULC","EMP","PC_CHGPY","Q","1992-Q3",1.932822,
"FRA","ULC","EMP","PC_CHGPY","Q","1992-Q4",1.778729,
"FRA","ULC","EMP","PC_CHGPY","Q","1993-Q1",2.594627,
"FRA","ULC","EMP","PC_CHGPY","Q","1993-Q2",2.406418,
"FRA","ULC","EMP","PC_CHGPY","Q","1993-Q3",1.303492,
"FRA","ULC","EMP","PC_CHGPY","Q","1993-Q4",0.7429059,
"FRA","ULC","EMP","PC_CHGPY","Q","1994-Q1",-0.5763683,
"FRA","ULC","EMP","PC_CHGPY","Q","1994-Q2",-1.22955,
"FRA","ULC","EMP","PC_CHGPY","Q","1994-Q3",-0.83016,
"FRA","ULC","EMP","PC_CHGPY","Q","1994-Q4",-0.6337641,
"FRA","ULC","EMP","PC_CHGPY","Q","1995-Q1",-0.1758339,
"FRA","ULC","EMP","PC_CHGPY","Q","1995-Q2",1.013774,
"FRA","ULC","EMP","PC_CHGPY","Q","1995-Q3",1.24476,
"FRA","ULC","EMP","PC_CHGPY","Q","1995-Q4",1.152147,
"FRA","ULC","EMP","PC_CHGPY","Q","1996-Q1",1.328372,
"FRA","ULC","EMP","PC_CHGPY","Q","1996-Q2",1.201029,
"FRA","ULC","EMP","PC_CHGPY","Q","1996-Q3",0.7263023,
"FRA","ULC","EMP","PC_CHGPY","Q","1996-Q4",0.5011106,
"FRA","ULC","EMP","PC_CHGPY","Q","1997-Q1",0.7550184,
"FRA","ULC","EMP","PC_CHGPY","Q","1997-Q2",-0.004310232,
"FRA","ULC","EMP","PC_CHGPY","Q","1997-Q3",-0.1819194,
"FRA","ULC","EMP","PC_CHGPY","Q","1997-Q4",-0.8200856,
"FRA","ULC","EMP","PC_CHGPY","Q","1998-Q1",-1.039448,
"FRA","ULC","EMP","PC_CHGPY","Q","1998-Q2",-0.6225619,
"FRA","ULC","EMP","PC_CHGPY","Q","1998-Q3",0.04538815,
"FRA","ULC","EMP","PC_CHGPY","Q","1998-Q4",0.6402742,
"FRA","ULC","EMP","PC_CHGPY","Q","1999-Q1",0.9392712,
"FRA","ULC","EMP","PC_CHGPY","Q","1999-Q2",1.213541,
"FRA","ULC","EMP","PC_CHGPY","Q","1999-Q3",0.8001688,
"FRA","ULC","EMP","PC_CHGPY","Q","1999-Q4",0.8390448,
"FRA","ULC","EMP","PC_CHGPY","Q","2000-Q1",0.5854356,
"FRA","ULC","EMP","PC_CHGPY","Q","2000-Q2",0.5169969,
"FRA","ULC","EMP","PC_CHGPY","Q","2000-Q3",1.251587,
"FRA","ULC","EMP","PC_CHGPY","Q","2000-Q4",1.807959,
"FRA","ULC","EMP","PC_CHGPY","Q","2001-Q1",1.302871,
"FRA","ULC","EMP","PC_CHGPY","Q","2001-Q2",2.411825,
"FRA","ULC","EMP","PC_CHGPY","Q","2001-Q3",2.303701,
"FRA","ULC","EMP","PC_CHGPY","Q","2001-Q4",2.712065,
"FRA","ULC","EMP","PC_CHGPY","Q","2002-Q1",3.632494,
"FRA","ULC","EMP","PC_CHGPY","Q","2002-Q2",2.952117,
"FRA","ULC","EMP","PC_CHGPY","Q","2002-Q3",2.662176,
"FRA","ULC","EMP","PC_CHGPY","Q","2002-Q4",2.325431,
"FRA","ULC","EMP","PC_CHGPY","Q","2003-Q1",2.072109,
"FRA","ULC","EMP","PC_CHGPY","Q","2003-Q2",2.385891,
"FRA","ULC","EMP","PC_CHGPY","Q","2003-Q3",2.278208,
"FRA","ULC","EMP","PC_CHGPY","Q","2003-Q4",1.514378,
"FRA","ULC","EMP","PC_CHGPY","Q","2004-Q1",1.418838,
"FRA","ULC","EMP","PC_CHGPY","Q","2004-Q2",0.5727071,
"FRA","ULC","EMP","PC_CHGPY","Q","2004-Q3",0.698867,
"FRA","ULC","EMP","PC_CHGPY","Q","2004-Q4",1.044463,
"FRA","ULC","EMP","PC_CHGPY","Q","2005-Q1",1.237595,
"FRA","ULC","EMP","PC_CHGPY","Q","2005-Q2",1.977002,
"FRA","ULC","EMP","PC_CHGPY","Q","2005-Q3",2.266296,
"FRA","ULC","EMP","PC_CHGPY","Q","2005-Q4",2.568978,
"FRA","ULC","EMP","PC_CHGPY","Q","2006-Q1",2.028834,
"FRA","ULC","EMP","PC_CHGPY","Q","2006-Q2",1.098852,
"FRA","ULC","EMP","PC_CHGPY","Q","2006-Q3",1.662865,
"FRA","ULC","EMP","PC_CHGPY","Q","2006-Q4",1.827407,
"FRA","ULC","EMP","PC_CHGPY","Q","2007-Q1",1.795097,
"FRA","ULC","EMP","PC_CHGPY","Q","2007-Q2",1.915306,
"FRA","ULC","EMP","PC_CHGPY","Q","2007-Q3",1.144134,
"FRA","ULC","EMP","PC_CHGPY","Q","2007-Q4",1.263283,
"FRA","ULC","EMP","PC_CHGPY","Q","2008-Q1",1.972504,
"FRA","ULC","EMP","PC_CHGPY","Q","2008-Q2",2.885148,
"FRA","ULC","EMP","PC_CHGPY","Q","2008-Q3",3.347929,
"FRA","ULC","EMP","PC_CHGPY","Q","2008-Q4",3.798722,
"FRA","ULC","EMP","PC_CHGPY","Q","2009-Q1",4.385366,
"FRA","ULC","EMP","PC_CHGPY","Q","2009-Q2",3.589201,
"FRA","ULC","EMP","PC_CHGPY","Q","2009-Q3",3.157483,
"FRA","ULC","EMP","PC_CHGPY","Q","2009-Q4",2.169382,
"FRA","ULC","EMP","PC_CHGPY","Q","2010-Q1",1.307029,
"FRA","ULC","EMP","PC_CHGPY","Q","2010-Q2",1.400015,
"FRA","ULC","EMP","PC_CHGPY","Q","2010-Q3",0.9735151,
"FRA","ULC","EMP","PC_CHGPY","Q","2010-Q4",0.6940483,
"FRA","ULC","EMP","PC_CHGPY","Q","2011-Q1",0.3040304,
"FRA","ULC","EMP","PC_CHGPY","Q","2011-Q2",0.6831921,
"FRA","ULC","EMP","PC_CHGPY","Q","2011-Q3",0.9010299,
"FRA","ULC","EMP","PC_CHGPY","Q","2011-Q4",1.450525,
"FRA","ULC","EMP","PC_CHGPY","Q","2012-Q1",2.031721,
"FRA","ULC","EMP","PC_CHGPY","Q","2012-Q2",2.099149,
"FRA","ULC","EMP","PC_CHGPY","Q","2012-Q3",2.216727,
"FRA","ULC","EMP","PC_CHGPY","Q","2012-Q4",2.264414,
"FRA","ULC","EMP","PC_CHGPY","Q","2013-Q1",2.00675,
"FRA","ULC","EMP","PC_CHGPY","Q","2013-Q2",1.30115,
"FRA","ULC","EMP","PC_CHGPY","Q","2013-Q3",1.453489,
"FRA","ULC","EMP","PC_CHGPY","Q","2013-Q4",0.7814769,
"FRA","ULC","EMP","PC_CHGPY","Q","2014-Q1",0.8074543,
"FRA","ULC","EMP","PC_CHGPY","Q","2014-Q2",1.081355,
"FRA","ULC","EMP","PC_CHGPY","Q","2014-Q3",0.3710426,
"FRA","ULC","EMP","PC_CHGPY","Q","2014-Q4",0.6085697,
"FRA","ULC","EMP","PC_CHGPY","Q","2015-Q1",-0.02484531,
"FRA","ULC","EMP","PC_CHGPY","Q","2015-Q2",0.1640391,
"FRA","ULC","EMP","PC_CHGPY","Q","2015-Q3",0.364204,
"FRA","ULC","EMP","PC_CHGPY","Q","2015-Q4",0.4713455,
"FRA","ULC","EMP","PC_CHGPY","Q","2016-Q1",0.7031879,
"FRA","ULC","EMP","PC_CHGPY","Q","2016-Q2",0.6820406,
"FRA","ULC","EMP","PC_CHGPY","Q","2016-Q3",1.014561,
"FRA","ULC","EMP","PC_CHGPY","Q","2016-Q4",0.7383057,
"FRA","ULC","EMP","PC_CHGPY","Q","2017-Q1",0.9713253,
"FRA","ULC","EMP","PC_CHGPY","Q","2017-Q2",0.5139921,
"FRA","ULC","EMP","PC_CHGPY","Q","2017-Q3",0.1759754,
"FRA","ULC","EMP","PC_CHGPY","Q","2017-Q4",0.3108564,
"FRA","ULC","EMP","PC_CHGPY","Q","2018-Q1",0.6972249,
"FRA","ULC","EMP","PC_CHGPY","Q","2018-Q2",1.328583,
"FRA","ULC","EMP","PC_CHGPY","Q","2018-Q3",1.509032,
"FRA","ULC","EMP","PC_CHGPY","Q","2018-Q4",1.389799,
"FRA","ULC","EMP","PC_CHGPY","Q","2019-Q1",0.01350904,
"FRA","ULC","EMP","PC_CHGPY","Q","2019-Q2",-0.6776835,
"FRA","ULC","EMP","PC_CHGPY","Q","2019-Q3",-0.6955364,
"FRA","ULC","EMP","PC_CHGPY","Q","2019-Q4",-0.4160836,
"ITA","ULC","EMP","PC_CHGPP","Q","1981-Q2",5.459811,
"ITA","ULC","EMP","PC_CHGPP","Q","1981-Q3",4.507788,
"ITA","ULC","EMP","PC_CHGPP","Q","1981-Q4",3.453271,
"ITA","ULC","EMP","PC_CHGPP","Q","1982-Q1",2.785468,
"ITA","ULC","EMP","PC_CHGPP","Q","1982-Q2",4.198576,
"ITA","ULC","EMP","PC_CHGPP","Q","1982-Q3",3.695524,
"ITA","ULC","EMP","PC_CHGPP","Q","1982-Q4",5.698203,
"ITA","ULC","EMP","PC_CHGPP","Q","1983-Q1",1.75928,
"ITA","ULC","EMP","PC_CHGPP","Q","1983-Q2",4.633194,
"ITA","ULC","EMP","PC_CHGPP","Q","1983-Q3",2.630869,
"ITA","ULC","EMP","PC_CHGPP","Q","1983-Q4",0.6568801,
"ITA","ULC","EMP","PC_CHGPP","Q","1984-Q1",3.113921,
"ITA","ULC","EMP","PC_CHGPP","Q","1984-Q2",1.387937,
"ITA","ULC","EMP","PC_CHGPP","Q","1984-Q3",0.9592592,
"ITA","ULC","EMP","PC_CHGPP","Q","1984-Q4",2.04825,
"ITA","ULC","EMP","PC_CHGPP","Q","1985-Q1",2.503813,
"ITA","ULC","EMP","PC_CHGPP","Q","1985-Q2",1.915254,
"ITA","ULC","EMP","PC_CHGPP","Q","1985-Q3",1.941983,
"ITA","ULC","EMP","PC_CHGPP","Q","1985-Q4",1.648177,
"ITA","ULC","EMP","PC_CHGPP","Q","1986-Q1",1.162722,
"ITA","ULC","EMP","PC_CHGPP","Q","1986-Q2",0.4111459,
"ITA","ULC","EMP","PC_CHGPP","Q","1986-Q3",1.115972,
"ITA","ULC","EMP","PC_CHGPP","Q","1986-Q4",1.274272,
"ITA","ULC","EMP","PC_CHGPP","Q","1987-Q1",1.421405,
"ITA","ULC","EMP","PC_CHGPP","Q","1987-Q2",1.102922,
"ITA","ULC","EMP","PC_CHGPP","Q","1987-Q3",1.957714,
"ITA","ULC","EMP","PC_CHGPP","Q","1987-Q4",0.7191084,
"ITA","ULC","EMP","PC_CHGPP","Q","1988-Q1",1.498625,
"ITA","ULC","EMP","PC_CHGPP","Q","1988-Q2",1.09145,
"ITA","ULC","EMP","PC_CHGPP","Q","1988-Q3",1.035973,
"ITA","ULC","EMP","PC_CHGPP","Q","1988-Q4",0.860836,
"ITA","ULC","EMP","PC_CHGPP","Q","1989-Q1",2.141673,
"ITA","ULC","EMP","PC_CHGPP","Q","1989-Q2",0.8204941,
"ITA","ULC","EMP","PC_CHGPP","Q","1989-Q3",1.521558,
"ITA","ULC","EMP","PC_CHGPP","Q","1989-Q4",1.996045,
"ITA","ULC","EMP","PC_CHGPP","Q","1990-Q1",2.340065,
"ITA","ULC","EMP","PC_CHGPP","Q","1990-Q2",2.880796,
"ITA","ULC","EMP","PC_CHGPP","Q","1990-Q3",3.178912,
"ITA","ULC","EMP","PC_CHGPP","Q","1990-Q4",2.352121,
"ITA","ULC","EMP","PC_CHGPP","Q","1991-Q1",1.552683,
"ITA","ULC","EMP","PC_CHGPP","Q","1991-Q2",1.653477,
"ITA","ULC","EMP","PC_CHGPP","Q","1991-Q3",1.06549,
"ITA","ULC","EMP","PC_CHGPP","Q","1991-Q4",1.467511,
"ITA","ULC","EMP","PC_CHGPP","Q","1992-Q1",1.836285,
"ITA","ULC","EMP","PC_CHGPP","Q","1992-Q2",0.5768814,
"ITA","ULC","EMP","PC_CHGPP","Q","1992-Q3",0.7067341,
"ITA","ULC","EMP","PC_CHGPP","Q","1992-Q4",0.2380867,
"ITA","ULC","EMP","PC_CHGPP","Q","1993-Q1",0.4394748,
"ITA","ULC","EMP","PC_CHGPP","Q","1993-Q2",1.00886,
"ITA","ULC","EMP","PC_CHGPP","Q","1993-Q3",0.6206359,
"ITA","ULC","EMP","PC_CHGPP","Q","1993-Q4",-0.7017452,
"ITA","ULC","EMP","PC_CHGPP","Q","1994-Q1",-0.64354,
"ITA","ULC","EMP","PC_CHGPP","Q","1994-Q2",0.7944872,
"ITA","ULC","EMP","PC_CHGPP","Q","1994-Q3",0.01120166,
"ITA","ULC","EMP","PC_CHGPP","Q","1994-Q4",-0.04213131,
"ITA","ULC","EMP","PC_CHGPP","Q","1995-Q1",-0.6429121,
"ITA","ULC","EMP","PC_CHGPP","Q","1995-Q2",0.8592488,
"ITA","ULC","EMP","PC_CHGPP","Q","1995-Q3",1.076257,
"ITA","ULC","EMP","PC_CHGPP","Q","1995-Q4",1.942352,
"ITA","ULC","EMP","PC_CHGPP","Q","1996-Q1",1.149915,
"ITA","ULC","EMP","PC_CHGPP","Q","1996-Q2",1.0958,
"ITA","ULC","EMP","PC_CHGPP","Q","1996-Q3",1.664474,
"ITA","ULC","EMP","PC_CHGPP","Q","1996-Q4",1.010659,
"ITA","ULC","EMP","PC_CHGPP","Q","1997-Q1",1.763747,
"ITA","ULC","EMP","PC_CHGPP","Q","1997-Q2",-0.6538581,
"ITA","ULC","EMP","PC_CHGPP","Q","1997-Q3",0.3469863,
"ITA","ULC","EMP","PC_CHGPP","Q","1997-Q4",-1.823774,
"ITA","ULC","EMP","PC_CHGPP","Q","1998-Q1",-1.553363,
"ITA","ULC","EMP","PC_CHGPP","Q","1998-Q2",0.5043585,
"ITA","ULC","EMP","PC_CHGPP","Q","1998-Q3",0.2168689,
"ITA","ULC","EMP","PC_CHGPP","Q","1998-Q4",1.658613,
"ITA","ULC","EMP","PC_CHGPP","Q","1999-Q1",-0.5488608,
"ITA","ULC","EMP","PC_CHGPP","Q","1999-Q2",1.069883,
"ITA","ULC","EMP","PC_CHGPP","Q","1999-Q3",0.1356891,
"ITA","ULC","EMP","PC_CHGPP","Q","1999-Q4",-0.6072932,
"ITA","ULC","EMP","PC_CHGPP","Q","2000-Q1",-0.2276342,
"ITA","ULC","EMP","PC_CHGPP","Q","2000-Q2",0.4981467,
"ITA","ULC","EMP","PC_CHGPP","Q","2000-Q3",0.6957272,
"ITA","ULC","EMP","PC_CHGPP","Q","2000-Q4",-0.2071757,
"ITA","ULC","EMP","PC_CHGPP","Q","2001-Q1",0.6977426,
"ITA","ULC","EMP","PC_CHGPP","Q","2001-Q2",1.111179,
"ITA","ULC","EMP","PC_CHGPP","Q","2001-Q3",2.297064,
"ITA","ULC","EMP","PC_CHGPP","Q","2001-Q4",0.7019241,
"ITA","ULC","EMP","PC_CHGPP","Q","2002-Q1",1.126056,
"ITA","ULC","EMP","PC_CHGPP","Q","2002-Q2",0.1095132,
"ITA","ULC","EMP","PC_CHGPP","Q","2002-Q3",1.035268,
"ITA","ULC","EMP","PC_CHGPP","Q","2002-Q4",0.6960402,
"ITA","ULC","EMP","PC_CHGPP","Q","2003-Q1",1.172498,
"ITA","ULC","EMP","PC_CHGPP","Q","2003-Q2",1.62713,
"ITA","ULC","EMP","PC_CHGPP","Q","2003-Q3",2.862779,
"ITA","ULC","EMP","PC_CHGPP","Q","2003-Q4",-2.536947,
"ITA","ULC","EMP","PC_CHGPP","Q","2004-Q1",0.7155003,
"ITA","ULC","EMP","PC_CHGPP","Q","2004-Q2",2.419647,
"ITA","ULC","EMP","PC_CHGPP","Q","2004-Q3",-0.1775859,
"ITA","ULC","EMP","PC_CHGPP","Q","2004-Q4",0.7622493,
"ITA","ULC","EMP","PC_CHGPP","Q","2005-Q1",0.6689435,
"ITA","ULC","EMP","PC_CHGPP","Q","2005-Q2",-0.1280508,
"ITA","ULC","EMP","PC_CHGPP","Q","2005-Q3",-0.5055576,
"ITA","ULC","EMP","PC_CHGPP","Q","2005-Q4",3.8387,
"ITA","ULC","EMP","PC_CHGPP","Q","2006-Q1",-0.473597,
"ITA","ULC","EMP","PC_CHGPP","Q","2006-Q2",0.4380581,
"ITA","ULC","EMP","PC_CHGPP","Q","2006-Q3",0.6134998,
"ITA","ULC","EMP","PC_CHGPP","Q","2006-Q4",-1.183027,
"ITA","ULC","EMP","PC_CHGPP","Q","2007-Q1",0.6263065,
"ITA","ULC","EMP","PC_CHGPP","Q","2007-Q2",1.018201,
"ITA","ULC","EMP","PC_CHGPP","Q","2007-Q3",0.5490389,
"ITA","ULC","EMP","PC_CHGPP","Q","2007-Q4",3.132383,
"ITA","ULC","EMP","PC_CHGPP","Q","2008-Q1",-0.705564,
"ITA","ULC","EMP","PC_CHGPP","Q","2008-Q2",0.6591223,
"ITA","ULC","EMP","PC_CHGPP","Q","2008-Q3",1.683314,
"ITA","ULC","EMP","PC_CHGPP","Q","2008-Q4",2.034655,
"ITA","ULC","EMP","PC_CHGPP","Q","2009-Q1",1.916326,
"ITA","ULC","EMP","PC_CHGPP","Q","2009-Q2",-0.1797156,
"ITA","ULC","EMP","PC_CHGPP","Q","2009-Q3",-0.2689335,
"ITA","ULC","EMP","PC_CHGPP","Q","2009-Q4",0.5458055,
"ITA","ULC","EMP","PC_CHGPP","Q","2010-Q1",-0.5547947,
"ITA","ULC","EMP","PC_CHGPP","Q","2010-Q2",0.9729378,
"ITA","ULC","EMP","PC_CHGPP","Q","2010-Q3",-0.608299,
"ITA","ULC","EMP","PC_CHGPP","Q","2010-Q4",-0.4672622,
"ITA","ULC","EMP","PC_CHGPP","Q","2011-Q1",0.7124593,
"ITA","ULC","EMP","PC_CHGPP","Q","2011-Q2",0.2480958,
"ITA","ULC","EMP","PC_CHGPP","Q","2011-Q3",-0.08887328,
"ITA","ULC","EMP","PC_CHGPP","Q","2011-Q4",0.3017607,
"ITA","ULC","EMP","PC_CHGPP","Q","2012-Q1",0.8309678,
"ITA","ULC","EMP","PC_CHGPP","Q","2012-Q2",0.3487864,
"ITA","ULC","EMP","PC_CHGPP","Q","2012-Q3",0.1420164,
"ITA","ULC","EMP","PC_CHGPP","Q","2012-Q4",0.230903,
"ITA","ULC","EMP","PC_CHGPP","Q","2013-Q1",0.5847408,
